Original_Index,Restaurant_Name,Review_Text,FOOD,SERVICE,ATMOS,PRICE
3458,อังเคิลคานิ,"Beef served on tasty beef’s fat fried rice, cooked to perfection in a Japanese style. Simple and delicious. Short, but thoughtful wine list - mostly organic and nature. The atmosphere is peaceful and homy, gently rocked on that rainy day by a Keith Jarret solo concert album played on a warm analog vintage sound system. Excellent value for money.",POS,N/A,POS,POS
3459,อังเคิลคานิ,"We were recommended this place by a friend — a humble little eatery tucked away from the busy tourist areas. It’s quiet, peaceful, and the food is absolutely delicious.

We ordered two dishes: the soy sauce egg and the beef rice bowl, as shown in the photo. The flavors were perfectly balanced. The soy sauce for the egg was incredible — they somehow prepared it in a way that made me want to drink it by the spoonful! And when poured over the beef rice, it was simply amazing. The egg itself was also rich and beautifully soft. We came back several times — that’s how good it was!

They also serve coffee during the day, and it looks fantastic in the photos — we’re planning to come back to try it.

Note: we just walked in without a reservation. However, the place only seats a maximum of about 14 people, so if you're coming with a group, it's a good idea to book in advance.",POS,N/A,POS,N/A
3460,อังเคิลคานิ,"If you’re in Chiang Mai and love hearty, flavorful meals, Uncle Kani’s beef rice is a must-try. The beef is tender, juicy, and perfectly seasoned, while the rice is light, fluffy, and goes beautifully with the sauce. The place is simple and cozy, with a friendly, welcoming vibe. Comfort food at its finest — I’d come back here anytime!",POS,POS,POS,N/A
3461,อังเคิลคานิ,"ข้าวผัดมันเนื้ออร่อยมากกกกกแบบมากๆๆๆๆ แสงออกปาก ✨🫶🏻
- ในร้านมีบอสแมว 1 ตัว (น้องชื่อสเต็ก) เดินไปเดินมาฮีลใจได้ดี 🤍🐱 เปิดประตูระวังน้องออกด้วยนะค้าบบ
- ร้านเล็กๆ ไม่ใหญ่มาก ไม่รองรับคนเยอะ แต่บรรยากาศอบอุ่น เหมาะมาเดท หรือกินข้าวพูดคุย ไม่เสียงดังโวยวาย
- รออาหารไม่นานมากนัก สแกนสั่ง
- รถยนต์อาจหาจอดยากหน่อย
- มอไซด์จอดร่วมหอพักได้",POS,POS,POS,N/A
3462,อังเคิลคานิ,"The best wagyu in Chiang Mai!

This place has such a unique charm, it feels more like dining in a stylish friend’s home rather than a typical restaurant. It’s a true gem in the neighborhood.

The owners, a lovely couple, own and run the place themselves, making everything with care. Their kindness and attention to detail make the experience even more special.

Highly recommended!

I visit this place at least twice a week.",POS,POS,POS,N/A
3463,อังเคิลคานิ,ร้านรสชาติดีมากๆ อร่อยทุกคำเลยครับ บริการดี ยิ้มแย้มแจ่มใส มีน้องเหมียวคอยต้อนรับด้วย,POS,POS,POS,N/A
3464,อังเคิลคานิ,ร้านเนื้อสเต็กที่ดี เนื้ออร่อยมาก ไม่เหนียว นุ่มกำลังดี แนะนำข้าวผัดมันเนื้อหน้าเนื้อ น้อนแมวน่ารัก ตกแต่งร้านเล็กๆอบอุ่น มีเมนูเครื่องดื่ม ชา กาแฟด้วย แนะนำจองโต๊ะก่อนล่วงหน้า 1 วันเนื่องจากที่นั่งจำกัก ร้านค่อนข้างหายาก ตั้งอยู่ตรงมุมถนนพอดี จอดรถตรงถนนใหญ่ก่อนถึงแยกร้านแล้วเดินมาค่ะ,POS,N/A,NEU,N/A
3465,อังเคิลคานิ,"We reached at 7:25pm and were disappointed for a second when we saw that the “closed” sign was already up (online says that last order is until 7:30pm or sold out). Luckily, the owner saw us and allowed for one last order as there was only 2 of us, which we are super thankful for. We wanted a light dinner as we have been eating all day and ordered just 1 portion of the beef fat fried rice + beef steak (also added extra protein) to share. Also added one marinated soy sauce egg yolk and crispy hash browns. Everything tasted so good we gobbled everything up so quickly. We are very happy we managed to try this place and would totally come back again!!!",POS,POS,N/A,N/A
3466,อังเคิลคานิ,"Uncle Kani is always of incredible quality and consistency. We came here on the first night of our one month stay for dinner and after tasting the steak bowl with beef fat rice and an added egg yolk we were already planning to return every week. The pork bowl, hashbrowns and sausage are each a highlight of their own as well. The owners are kind and take much care in everything they do. The atmosphere is a cozy and inviting space that is well designed, always paired with great music selected by the owner. The cats are also precious. Uncle Kani is one of the places we will miss the most from our travels.",POS,POS,POS,N/A
3467,อังเคิลคานิ,"อาหารโอเคราคาไม่แพงมาก สเต็กเนื้อ อร่อย ไข่ดองรสชาติดีแต่น้ำดองเค็มไปหน่อย เราเทราดข้าว เลยทำให้ข้าวเค็มไปเลย มีพนักงานแมว สลับกันออกมาต้อนรับ

ร้านเล็กๆประมาณ 5 โต๊ะ ตกแต่งน่ารักดูอบอุ่น เราไปวันธรรมดาช่วงกลางวัน ไม่มีคน แต่ถ้าวันหยุดอาจจะต้องจองก่อน

ไม่มีที่จอดรถ แมปพาเราเข้าซอยแคบมาก โผล่ข้างร้านน แล้วหาร้านไม่เจอ",NEU,N/A,NEG,POS
3468,อังเคิลคานิ,"Food: Good, above average - I ordered salmon steak with garlic fried rice (฿260). The salmon, while not exhibiting a strong flavour, was crispy on the outside and soft and juicy on the inside. The garlic fried rice was very good, being chewy with a subtle garlic taste.

Service: Good, above average - Looks like the owner did the service. Polite and friendly.

Atmosphere: Very good - Well decorated in the mid-century style. Lots of film cameras. Had a turntable.

Plus: There was a cat 🐱

Note: Should make a reservation in advance.",POS,POS,POS,N/A
3469,อังเคิลคานิ,"ร้านตกแต่งสไตล์บาร์ & คาเฟ่ เราเคยเห็นรีวิวมา เลยตั้งใจจะไปกิน Sirloin steak แต่เสียดายหมด (แนะนำให้จองล่วงหน้าจะดีกว่าค่ะ)

เลยสั่งเมนู
- Beef fat fried rice + beef steak อร่อยมาก แนะนำเมนูนี้ต้องลองค่ะ แค่ข้าวผัดมันเนื้ออย่างเดียวก็อร่อย อิ่ม
- ไข่ดอง  ไข่มัน นัว อร่อย กินคู่กับข้าวเนื้อเข้ากันมาก เราราดน้ำดองด้วยให้รสที่อร่อยอีกแบบค่ะ (ระวังเค็ม)
- แตงกวาดอง อร่อย

ที่ร้านมีน้องแมวมาเดินต้อนรับลูกค้า น้องมีที่นอนส่วนตัวกับตุ๊กตาปลาทู น่ารัก… ร้านค่อนข้างแคบ แต่ชอบการตกแต่ง รวมถึงไฟโทนส้ม

เราไปช่วงเย็นของวันสุดสัปดาห์ คนยังไม่ค่อยเยอะ พอมีโต๊ะว่าง แต่แนะนำให้สอบถามทางร้านก่อนค่ะ :)
ร้านค่อนข้างหายาก ต้องมองดี ๆ ไม่อย่างนั้นจะกลมกลืนกับตึก และไม่มีที่จอดรถยนต์นะคะ",POS,N/A,NEU,N/A
3470,อังเคิลคานิ,We went there for dinner and the food was just amazing. I had a steak with the most amazing seasoning. It is a a MUST visit when you are in Chiang Mai. I also love the chill cat that is hanging out inside.,POS,N/A,POS,N/A
3471,อังเคิลคานิ,"I eat here at least 3 times a week - it's that good! So hard to find places with good quality meat in Chiang Mai, but the owners here source such fresh ingredients and meat and it tastes incredible. Salmon and beef bowls are my go-tos. My favourite restaurant in Chiang Mai hands down 💘",POS,POS,N/A,N/A
3472,อังเคิลคานิ,"Best restaurant I’ve visited in Chiang Mai!!
I love the vibe and the interior design here.
The food is good and you can feel the chef is dedicated to making them.
Highly recommended and would definitely come back next time!!",POS,POS,POS,N/A
3473,อังเคิลคานิ,"ร้านตกแต่งน่ารักกบรรยากาศอบอุ่น มีน้องแมวคอยเดินให้กำลังใจในการทานอาหาร
ข้าวผัดมันเนื้อหอมมันเนื้อมาก กินกับเนื้อเข้ากันพอดีเลย
ไวน์รสชาติดี เพลงดี ในร้านไม่ได้กว้างมาก แต่ก็ไม่ได้แคบไป เหมาะสำหรับแกงค์เพื่อนนั่งเม้าท์มอย หรือคู่รักมาเดทกัน อาหารราคาดีมากคุ้มค่า",POS,N/A,POS,POS
